Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Company_Name
Tata Tiago 1.2 Revotron,Chennai,2016,5400,Petrol,Manual,First,23.84,1199,84.0,5.0,3.98,Tata
Hyundai i20 1.4 CRDi,Kolkata,2013,60000,Diesel,Manual,First,21.9,1396,90.0,5.0,2.95,Hyundai
Audi A4 2.0 TDI,Kochi,2014,55730,Diesel,Automatic,First,16.55,1968,147.51,5.0,15.21,Audi
Maruti Swift VDI,Hyderabad,2015,62000,Diesel,Manual,First,28.4,1248,74.0,5.0,6.3,Maruti
Volkswagen Ameo 1.2 MPI,Kochi,2017,14576,Petrol,Manual,First,17.0,1198,73.75,5.0,6.69,Volkswagen
Honda BRV i-VTEC V,Mumbai,2017,17000,Petrol,Automatic,First,16.0,1497,117.3,7.0,9.5,Honda
Hyundai i20 Asta,Mumbai,2009,28000,Petrol,Manual,First,17.0,1197,80.0,5.0,2.65,Hyundai
Hyundai Santa Fe 4X4,Ahmedabad,2012,58200,Diesel,Manual,First,14.66,2199,194.3,7.0,7.5,Hyundai
Maruti Celerio ZXI Optional,Kochi,2018,12278,Petrol,Automatic,First,23.1,998,67.04,5.0,5.63,Maruti
Hyundai Creta 1.6 SX,Coimbatore,2018,17665,Petrol,Manual,First,15.8,1591,121.3,5.0,11.78,Hyundai
Tata Indica V2 DL,Hyderabad,2004,200000,Diesel,Manual,Second,17.88,1396,52.8,5.0,0.85,Tata
Volkswagen Vento Petrol Highline,Mumbai,2011,55893,Petrol,Manual,First,15.04,1598,103.6,5.0,3.35,Volkswagen
Maruti Celerio VXI,Kochi,2015,60586,Petrol,Manual,First,23.1,998,67.04,5.0,4.11,Maruti
Mercedes-Benz CLA 200 D,Ahmedabad,2015,13500,Diesel,Automatic,First,17.9,2143,136.0,5.0,25.51,Mercedes-Benz
Maruti Alto 800 LXI,Jaipur,2017,30000,Petrol,Manual,First,22.74,796,47.3,5.0,3.1,Maruti
Ford Endeavour 3.2 Titanium,Delhi,2018,12000,Diesel,Automatic,First,10.91,3198,197.0,7.0,33.5,Ford
Tata Zest Revotron 1.2T,Kolkata,2017,65000,Petrol,Manual,First,17.57,1193,88.7,5.0,4.8,Tata
Volkswagen Vento 1.6 Comfortline,Kolkata,2014,38000,Petrol,Manual,First,16.09,1598,103.5,5.0,3.49,Volkswagen
Maruti Ertiga ZXI,Mumbai,2012,25000,Petrol,Manual,Second,17.5,1373,91.1,7.0,5.15,Maruti
Mercedes-Benz M-Class ML 350,Mumbai,2011,100000,Diesel,Automatic,First,14.0,2987,224.0,5.0,14.41,Mercedes-Benz
Volkswagen Polo 1.2 MPI,Mumbai,2014,13710,Petrol,Manual,First,16.2,1199,74.0,5.0,4.75,Volkswagen
Toyota Fortuner 4x2 AT,Jaipur,2015,100000,Diesel,Automatic,First,12.55,2982,168.5,7.0,19.0,Toyota
Maruti Celerio VXI,Hyderabad,2017,17000,Petrol,Manual,First,23.1,998,67.04,5.0,4.9,Maruti
BMW 3 Series 320d,Chennai,2008,89000,Diesel,Automatic,Second,16.07,1995,181.0,4.0,6.3,BMW
Honda City ZX VTEC,Jaipur,2006,100173,Petrol,Manual,Second,16.9,1497,100.0,5.0,2.4,Honda
Mitsubishi Cedia Sports,Pune,2009,97000,Petrol,Manual,First,13.17,1999,114.0,5.0,3.0,Mitsubishi
Renault Pulse Petrol RxL,Delhi,2016,40190,Petrol,Manual,First,18.06,1198,74.93,5.0,4.25,Renault
Volkswagen Polo 1.5 TDI,Hyderabad,2016,29647,Diesel,Manual,First,20.14,1498,88.0,5.0,6.3,Volkswagen
Maruti Baleno RS Petrol,Kochi,2018,43639,Petrol,Manual,First,21.1,998,100.0,5.0,8.15,Maruti
Hyundai i10 Magna,Kochi,2012,37333,Petrol,Manual,First,20.36,1197,78.9,5.0,3.22,Hyundai
Hyundai i20 1.2 Spotz,Kochi,2018,48407,Petrol,Manual,First,18.6,1197,81.83,5.0,7.65,Hyundai
BMW Z4 2009-2013 35i,Delhi,2011,25000,Petrol,Automatic,First,10.37,2979,306.0,2.0,30.0,BMW
Hyundai i10 Sportz 1.2,Pune,2010,72400,Petrol,Manual,Second,20.36,1197,78.9,5.0,2.3,Hyundai
Mini Cooper S Carbon,Delhi,2012,18000,Petrol,Automatic,First,13.6,1598,181.0,4.0,22.0,Mini
Honda Brio V MT,Pune,2012,65167,Petrol,Manual,First,19.4,1198,86.8,5.0,3.28,Honda
Maruti Ciaz ZXi Option,Kochi,2016,25418,Petrol,Manual,First,20.73,1373,91.2,5.0,7.09,Maruti
Maruti Swift Dzire ZDi,Coimbatore,2013,38995,Diesel,Manual,First,19.3,1248,73.9,5.0,6.46,Maruti
Volkswagen Polo Diesel Comfortline,Chennai,2012,60000,Diesel,Manual,First,22.07,1199,73.9,5.0,4.0,Volkswagen
BMW X1 sDrive20d,Delhi,2011,72000,Diesel,Automatic,First,17.05,1995,184.0,5.0,11.0,BMW
Audi Q7 3.0 TDI,Coimbatore,2016,31075,Diesel,Automatic,Second,12.07,2967,241.4,7.0,49.79,Audi
Ford Figo 1.5D Trend,Kolkata,2015,4311,Diesel,Manual,First,25.83,1498,99.0,5.0,4.8,Ford
BMW 3 Series Luxury,Bangalore,2017,21000,Diesel,Automatic,First,21.76,1995,190.0,5.0,35.0,BMW
Mercedes-Benz M-Class ML 350,Bangalore,2011,54000,Diesel,Automatic,First,14.0,2987,224.0,5.0,21.99,Mercedes-Benz
Maruti Wagon R LX,Mumbai,2007,50000,Petrol,Manual,Second,17.3,1061,64.0,5.0,1.1,Maruti
Maruti Baleno Zeta 1.2,Delhi,2018,13000,Petrol,Manual,First,21.4,1197,83.1,5.0,6.6,Maruti
Maruti Dzire VXI,Pune,2013,74000,Petrol,Manual,First,22.0,1197,81.8,5.0,4.5,Maruti
Chevrolet Aveo U-VA 1.2,Pune,2009,75000,Petrol,Manual,Second,14.7,1150,76.0,5.0,1.0,Chevrolet
Volkswagen Polo 1.5 TDI,Chennai,2017,25000,Diesel,Manual,First,20.14,1498,88.0,5.0,6.9,Volkswagen
Audi Q5 30 TDI,Mumbai,2015,52000,Diesel,Automatic,First,14.16,1968,174.3,5.0,25.49,Audi
Audi A6 35 TDI,Chennai,2015,20000,Diesel,Automatic,First,18.53,1968,187.74,5.0,35.5,Audi
Hyundai Grand i10 1.2,Kochi,2018,32663,Diesel,Manual,First,24.0,1186,73.97,5.0,6.28,Hyundai
Mahindra Scorpio SLE BSIV,Delhi,2012,76777,Diesel,Manual,Second,12.05,2179,120.0,8.0,4.88,Mahindra
Tata Bolt Quadrajet XE,Hyderabad,2016,100303,Diesel,Manual,First,22.95,1248,74.0,5.0,3.7,Tata
Hyundai EON Era Plus,Kochi,2015,43993,Petrol,Manual,First,21.1,814,55.2,5.0,3.45,Hyundai
Mahindra Scorpio S8 8,Kochi,2016,72118,Diesel,Manual,First,15.4,2179,120.0,8.0,10.23,Mahindra
Honda Accord 2001-2003 2.0,Bangalore,2010,83000,Petrol,Automatic,Second,11.1,2354,142.0,5.0,6.5,Honda
Volkswagen Polo 1.2 MPI,Mumbai,2016,7523,Petrol,Manual,First,16.2,1199,74.0,5.0,6.15,Volkswagen
Maruti Eeco 7 Seater,Mumbai,2014,34670,Petrol,Manual,First,15.1,1196,73.0,7.0,2.9,Maruti
Hyundai Grand i10 CRDi,Ahmedabad,2016,30000,Diesel,Manual,First,24.0,1120,70.0,5.0,5.5,Hyundai
Ford Endeavour 3.2 Titanium,Chennai,2017,17000,Diesel,Automatic,First,10.91,3198,197.0,7.0,31.0,Ford
Hyundai Grand i10 1.2,Delhi,2015,59261,Diesel,Manual,First,24.0,1186,73.97,5.0,4.25,Hyundai
Maruti Swift VDI,Kochi,2016,65210,Diesel,Manual,First,22.9,1248,74.0,5.0,5.48,Maruti
Hyundai i20 1.2 Asta,Bangalore,2016,19000,Petrol,Manual,First,18.6,1197,81.83,5.0,7.25,Hyundai
Maruti Swift Dzire VXi,Hyderabad,2012,50000,Petrol,Manual,First,17.5,1298,85.8,5.0,3.0,Maruti
BMW 3 Series 320d,Hyderabad,2015,47000,Diesel,Automatic,First,22.69,1995,190.0,5.0,29.5,BMW
Honda City ZX GXi,Mumbai,2007,75000,Petrol,Manual,Second,17.7,1497,78.0,5.0,1.49,Honda
Hyundai i10 Sportz 1.2,Pune,2013,54534,Petrol,Automatic,First,16.95,1197,78.9,5.0,3.65,Hyundai
Ford Ecosport Signature Edition,Ahmedabad,2018,13000,Diesel,Manual,First,23.0,1498,98.96,5.0,10.9,Ford
Maruti Celerio ZXI MT,Bangalore,2015,48808,Petrol,Manual,First,23.1,998,67.04,5.0,4.3,Maruti
Maruti Ertiga VDI,Pune,2012,63001,Diesel,Manual,Second,20.77,1248,88.76,7.0,6.11,Maruti
Toyota Innova 2.5 V,Hyderabad,2015,64771,Diesel,Manual,First,12.8,2494,102.0,8.0,15.5,Toyota
Honda City i VTEC,Mumbai,2016,34634,Petrol,Manual,First,17.8,1497,117.3,5.0,6.9,Honda
Maruti Swift Dzire VXI,Bangalore,2012,69242,Petrol,Manual,First,19.1,1197,85.8,5.0,4.69,Maruti
Maruti Ritz LXi,Kochi,2011,33292,Petrol,Manual,First,18.5,1197,85.8,5.0,3.19,Maruti
Hyundai i20 Sportz AT,Pune,2012,55000,Petrol,Automatic,Second,15.0,1396,98.6,5.0,3.75,Hyundai
Hyundai i20 Active SX,Pune,2019,1000,Petrol,Manual,First,17.19,1197,81.86,5.0,8.6,Hyundai
Honda City 1.5 E,Chennai,2011,80000,Petrol,Manual,Second,17.0,1497,118.0,5.0,3.85,Honda
Porsche Cayenne S Diesel,Coimbatore,2016,65003,Diesel,Automatic,First,13.6,4134,382.0,5.0,67.83,Porsche
Honda Amaze VX i-VTEC,Coimbatore,2019,16573,Petrol,Manual,First,17.8,1198,86.7,5.0,9.31,Honda
Honda Civic 2006-2010 1.8,Pune,2008,152633,Petrol,Automatic,First,12.9,1799,130.0,5.0,3.0,Honda
Hyundai i20 Magna 1.2,Bangalore,2015,53000,Petrol,Manual,First,18.6,1197,81.83,5.0,5.5,Hyundai
Hyundai Creta 1.6 CRDi,Hyderabad,2017,50129,Diesel,Manual,First,19.67,1582,126.2,5.0,13.3,Hyundai
Audi Q3 2012-2015 2.0,Hyderabad,2013,63716,Diesel,Automatic,First,15.73,1968,174.33,5.0,23.0,Audi
Maruti Alto 800 2016-2019,Mumbai,2018,11000,Petrol,Manual,First,24.7,796,47.3,5.0,3.35,Maruti
BMW X1 sDrive 20d,Chennai,2012,115000,Diesel,Automatic,Third,15.06,1995,177.0,5.0,10.0,BMW
Hyundai i10 Magna,Delhi,2013,63265,Petrol,Manual,First,20.36,1197,78.9,5.0,2.95,Hyundai
Volkswagen Ameo 1.5 TDI,Pune,2016,20000,Diesel,Manual,First,21.66,1498,108.62,5.0,6.75,Volkswagen
Volkswagen Polo Petrol Highline,Pune,2010,79000,Petrol,Manual,Third,16.47,1198,73.9,5.0,2.44,Volkswagen
Maruti Ciaz VXi Plus,Mumbai,2015,41000,Petrol,Manual,First,20.73,1373,91.1,5.0,5.85,Maruti
Volkswagen Polo GT TSI,Kochi,2015,26323,Petrol,Automatic,First,17.21,1197,103.5,5.0,7.4,Volkswagen
Hyundai Xcent 1.1 CRDi,Pune,2016,76000,Diesel,Manual,First,24.4,1120,71.0,5.0,3.8,Hyundai
Honda Civic 2006-2010 1.8,Hyderabad,2008,69972,Petrol,Manual,First,13.5,1799,130.0,5.0,3.8,Honda
Honda City ZX GXi,Kolkata,2008,69000,Petrol,Manual,First,17.7,1497,78.0,5.0,2.7,Honda
Mahindra Bolero ZLX,Jaipur,2016,65000,Diesel,Manual,First,15.96,2523,62.1,7.0,7.21,Mahindra
Honda City i VTEC,Hyderabad,2016,29512,Petrol,Manual,First,17.4,1497,117.3,5.0,7.9,Honda
Hyundai Xcent 1.2 CRDi,Kolkata,2017,51000,Diesel,Manual,First,25.4,1186,73.97,5.0,4.2,Hyundai
Renault Duster 110PS Diesel,Mumbai,2014,58003,Diesel,Manual,First,19.01,1461,108.45,5.0,5.75,Renault
Maruti A-Star AT VXI,Hyderabad,2013,56500,Petrol,Automatic,First,16.98,998,66.1,5.0,3.45,Maruti
Audi A4 2.0 TDI,Bangalore,2014,29063,Diesel,Automatic,First,17.11,1968,174.33,5.0,25.75,Audi
Mahindra XUV500 W8 2WD,Coimbatore,2018,46811,Diesel,Manual,First,16.0,2179,140.0,7.0,16.59,Mahindra
Renault Pulse Petrol RxZ,Coimbatore,2014,31897,Petrol,Manual,First,18.06,1198,74.96,5.0,4.69,Renault
BMW 3 Series 320d,Mumbai,2009,52100,Diesel,Automatic,Second,13.2,1995,170.0,5.0,7.5,BMW
Toyota Innova Crysta 2.4,Hyderabad,2016,73000,Diesel,Manual,First,13.68,2393,147.8,7.0,16.5,Toyota
Honda City 1.5 S,Kolkata,2009,31423,Petrol,Manual,First,17.0,1497,118.0,5.0,1.99,Honda
Maruti Swift VDI,Chennai,2014,75180,Diesel,Manual,First,22.9,1248,74.0,5.0,5.25,Maruti
Renault Duster 110PS Diesel,Mumbai,2013,75000,Diesel,Manual,Second,19.64,1461,108.45,5.0,5.4,Renault
Volkswagen Polo 1.2 MPI,Mumbai,2014,15000,Petrol,Manual,First,16.47,1198,74.0,5.0,3.9,Volkswagen
Hyundai i20 Active 1.2,Mumbai,2015,12000,Petrol,Manual,First,17.19,1197,81.86,5.0,5.8,Hyundai
BMW 5 Series 2013-2017,Pune,2014,32000,Diesel,Automatic,First,18.12,1995,190.0,5.0,30.5,BMW
Maruti Swift Dzire LDI,Hyderabad,2017,44504,Diesel,Manual,First,23.4,1248,74.0,5.0,5.6,Maruti
Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,First,28.4,1248,74.0,5.0,5.15,Maruti
Hyundai Verna 1.6 CRDI,Coimbatore,2017,36931,Diesel,Automatic,First,19.08,1582,126.2,5.0,9.48,Hyundai
Tata Nano XTA,Bangalore,2016,17800,Petrol,Automatic,Second,21.9,624,37.48,4.0,2.38,Tata
Maruti Swift Dzire LXi,Hyderabad,2009,71346,Petrol,Manual,First,17.5,1298,85.8,5.0,3.8,Maruti
Hyundai i20 Asta Option,Delhi,2015,45000,Petrol,Manual,Second,18.6,1197,81.83,5.0,5.5,Hyundai
Hyundai i20 1.2 Sportz,Hyderabad,2010,85155,Petrol,Manual,First,17.0,1197,80.0,5.0,3.55,Hyundai
Maruti Ciaz ZXi,Mumbai,2015,48823,Petrol,Manual,First,20.73,1373,91.1,5.0,6.35,Maruti
Land Rover Range Rover,Delhi,2015,37000,Diesel,Automatic,First,12.7,2179,187.7,5.0,36.0,Land
Tata Indigo LX BSII,Hyderabad,2005,92000,Diesel,Manual,Second,16.1,1405,70.0,5.0,1.1,Tata
Tata Zest Revotron 1.2T,Mumbai,2014,36000,Petrol,Manual,First,17.57,1193,88.7,5.0,3.7,Tata
Mahindra XUV500 W10 1.99,Delhi,2016,24569,Diesel,Manual,First,16.0,1997,140.0,7.0,13.5,Mahindra
Honda Accord 2.4 AT,Mumbai,2008,95000,Petrol,Automatic,Third,11.7,2354,177.6,5.0,2.85,Honda
Tata Nano Twist XT,Coimbatore,2015,25811,Petrol,Manual,Second,25.4,624,37.5,4.0,2.13,Tata
Hyundai Elantra CRDi S,Ahmedabad,2015,65000,Diesel,Manual,First,22.7,1582,126.2,5.0,7.75,Hyundai
Tata Indica V2 eLS,Chennai,2017,100400,Diesel,Manual,First,25.0,1396,69.0,5.0,2.85,Tata
Honda Amaze S i-Dtech,Jaipur,2014,76414,Diesel,Manual,First,25.8,1498,98.6,5.0,4.95,Honda
Mahindra XUV500 W8 2WD,Kochi,2012,82103,Diesel,Manual,First,15.1,2179,140.0,7.0,6.2,Mahindra
BMW X3 xDrive 20d,Pune,2013,98000,Diesel,Automatic,First,18.56,1995,190.0,5.0,17.5,BMW
Hyundai Grand i10 1.2,Pune,2010,45252,Petrol,Manual,First,18.9,1197,81.86,5.0,2.25,Hyundai
Maruti Baleno Zeta 1.2,Delhi,2017,10300,Petrol,Manual,First,21.4,1197,83.1,5.0,6.75,Maruti
Hyundai Verna 1.6 CRDi,Kochi,2016,42024,Diesel,Automatic,First,19.08,1582,126.2,5.0,9.73,Hyundai
Maruti Ertiga VDI,Kochi,2018,51236,Diesel,Manual,First,25.47,1248,88.5,7.0,8.49,Maruti
Mini Cooper S Carbon,Mumbai,2013,52000,Petrol,Automatic,First,13.6,1598,181.0,4.0,25.0,Mini
Maruti Ritz ZDi,Coimbatore,2015,42894,Diesel,Manual,First,23.2,1248,73.94,5.0,5.59,Maruti
Skoda Laura L n,Mumbai,2011,68000,Diesel,Automatic,First,15.6,1896,106.0,5.0,4.8,Skoda
Ford Ecosport 1.5 DV5,Delhi,2014,69000,Diesel,Manual,First,22.7,1498,89.84,5.0,5.45,Ford
Hyundai i20 2015-2017 Sportz,Pune,2017,10000,Petrol,Manual,First,18.6,1197,81.83,5.0,6.5,Hyundai
Honda Brio E MT,Chennai,2015,16000,Petrol,Manual,First,19.4,1198,86.8,5.0,4.35,Honda
Honda Amaze S i-Dtech,Kolkata,2013,46992,Diesel,Manual,First,25.8,1498,98.6,5.0,3.75,Honda
BMW 5 Series 2003-2012,Pune,2010,170000,Diesel,Automatic,Third,18.48,1995,177.0,5.0,12.0,BMW
Audi Q7 3.0 TDI,Delhi,2014,58000,Diesel,Automatic,First,12.07,2967,241.4,7.0,32.0,Audi
Hyundai Grand i10 CRDi,Jaipur,2015,50000,Diesel,Manual,Second,24.0,1120,70.0,5.0,4.0,Hyundai
Nissan Micra Diesel XV,Kolkata,2011,39010,Diesel,Manual,First,23.08,1461,63.1,5.0,2.6,Nissan
Hyundai Grand i10 Sportz,Jaipur,2016,26946,Petrol,Manual,First,18.9,1197,82.0,5.0,4.45,Hyundai
Hyundai EON Era,Pune,2015,28700,Petrol,Manual,First,21.1,814,55.2,5.0,2.6,Hyundai
Mercedes-Benz New C-Class C250,Chennai,2011,60000,Petrol,Automatic,First,11.74,1796,186.0,5.0,16.0,Mercedes-Benz
Land Rover Range Rover,Delhi,2014,38999,Diesel,Automatic,First,12.7,2179,187.7,5.0,32.5,Land
Mahindra Ssangyong Rexton RX7,Mumbai,2016,39000,Diesel,Automatic,First,11.18,2696,184.0,7.0,13.85,Mahindra
Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,Petrol,Manual,First,20.73,1373,91.1,5.0,8.76,Maruti
Mercedes-Benz R-Class R350 4Matic,Kochi,2014,45710,Petrol,Automatic,First,11.8,3498,272.0,7.0,23.68,Mercedes-Benz
Maruti Dzire AMT VXI,Chennai,2017,42000,Petrol,Automatic,First,22.0,1197,81.8,5.0,5.5,Maruti
Land Rover Range Rover,Coimbatore,2013,75995,Diesel,Automatic,Second,11.49,4367,335.3,5.0,65.81,Land
Renault Duster 110PS Diesel,Kolkata,2013,57000,Diesel,Manual,First,19.01,1461,108.45,5.0,4.99,Renault
Hyundai Verna 1.6 SX,Chennai,2013,85350,Diesel,Manual,Second,22.32,1582,126.32,5.0,5.7,Hyundai
Toyota Corolla Altis 1.8,Coimbatore,2016,82725,Petrol,Automatic,First,14.28,1798,138.03,5.0,11.99,Toyota
BMW 3 Series Sport,Mumbai,2016,19000,Diesel,Automatic,Second,21.76,1995,190.0,5.0,29.99,BMW
Ford EcoSport 1.5 Ti,Chennai,2018,13900,Petrol,Manual,First,18.88,1499,110.4,5.0,9.5,Ford
Maruti Swift VDI BSIV,Hyderabad,2014,108000,Diesel,Manual,First,25.2,1248,74.0,5.0,5.5,Maruti
Hyundai Santa Fe 4x4,Bangalore,2016,36000,Diesel,Automatic,First,11.72,2199,194.3,7.0,23.0,Hyundai
Tata Indica V2 DLS,Hyderabad,2013,62188,Diesel,Manual,First,17.2,1396,53.5,5.0,2.95,Tata
Hyundai Grand i10 CRDi,Kochi,2015,58397,Diesel,Manual,First,24.0,1120,70.0,5.0,4.9,Hyundai
Maruti Wagon R VXI,Delhi,2016,30000,Petrol,Automatic,First,22.5,998,67.0,5.0,4.25,Maruti
Mahindra XUV500 W10 2WD,Kochi,2018,29907,Diesel,Manual,First,16.0,2179,140.0,7.0,16.36,Mahindra
Audi A4 2.0 TDI,Kolkata,2009,46000,Diesel,Automatic,First,16.55,1968,147.51,5.0,9.95,Audi
Volkswagen Vento Diesel Highline,Bangalore,2012,65000,Diesel,Manual,First,20.54,1598,103.6,5.0,5.5,Volkswagen
Maruti Vitara Brezza ZDi,Delhi,2016,22000,Diesel,Manual,First,24.3,1248,88.5,5.0,8.25,Maruti
Maruti Zen LX,Chennai,2002,99024,Petrol,Manual,First,17.3,993,60.0,5.0,0.95,Maruti
Hyundai i10 Era,Kochi,2016,34952,Petrol,Manual,First,19.81,1086,68.05,5.0,4.01,Hyundai
Honda WR-V Edge Edition,Kochi,2019,13913,Petrol,Manual,First,17.5,1199,88.7,5.0,8.2,Honda
Honda City i DTEC,Chennai,2014,71000,Diesel,Manual,Second,25.1,1498,98.6,5.0,6.2,Honda
Toyota Fortuner 4x2 4,Chennai,2012,97000,Diesel,Automatic,First,11.5,2982,169.0,7.0,16.75,Toyota
Mahindra XUV500 AT W10,Delhi,2017,21000,Diesel,Automatic,First,16.0,2179,140.0,7.0,16.5,Mahindra
Ford Endeavour XLT TDCi,Mumbai,2007,116000,Diesel,Manual,Third,10.9,2499,113.13736355859707,7.0,3.75,Ford
Ford Figo Diesel ZXI,Kolkata,2012,110438,Diesel,Manual,First,20.0,1399,68.05,5.0,3.5,Ford
Honda Jazz 1.2 V,Coimbatore,2017,66507,Petrol,Automatic,Second,19.0,1199,88.7,5.0,5.43,Honda
Ford Endeavour 3.2 Titanium,Coimbatore,2017,54650,Diesel,Automatic,First,10.91,3198,197.0,7.0,30.35,Ford
Nissan Sunny XL CVT,Hyderabad,2014,32000,Petrol,Automatic,First,17.97,1498,99.6,5.0,7.99,Nissan
Skoda Octavia Ambiente 1.9,Coimbatore,2011,75378,Diesel,Manual,First,18.7,1896,66.0,5.0,3.59,Skoda
Chevrolet Beat Diesel LT,Chennai,2012,82697,Diesel,Manual,First,25.44,936,57.6,5.0,1.9,Chevrolet
Toyota Camry W2 (AT),Chennai,2009,135000,Petrol,Automatic,First,12.1,2362,164.7,5.0,4.7,Toyota
Renault Duster 110PS Diesel,Chennai,2012,149000,Diesel,Manual,First,19.01,1461,108.45,5.0,7.25,Renault
Mercedes-Benz GLA Class 200,Kochi,2016,26212,Diesel,Automatic,First,17.9,2143,136.0,5.0,24.46,Mercedes-Benz
Tata Zest Revotron 1.2T,Pune,2014,23500,Petrol,Manual,Second,17.57,1193,88.7,5.0,3.9,Tata
Hyundai i20 1.2 Magna,Coimbatore,2013,56127,Petrol,Manual,First,18.5,1197,80.0,5.0,5.15,Hyundai
Maruti Wagon R VXI,Mumbai,2015,26000,Petrol,Automatic,First,21.5,1197,81.8,5.0,3.65,Maruti
Hyundai Xcent 1.2 CRDi,Kolkata,2016,26000,Diesel,Manual,First,25.4,1186,73.97,5.0,5.0,Hyundai
Honda City 1.5 S,Kolkata,2009,42000,Petrol,Manual,First,17.0,1497,118.0,5.0,2.3,Honda
Hyundai Accent GLE,Pune,2001,130000,Petrol,Manual,Second,13.2,1495,94.0,5.0,0.75,Hyundai
Hyundai Verna Xi (Petrol),Kochi,2009,137148,Petrol,Manual,Second,13.9,1599,103.2,5.0,1.85,Hyundai
Ford Figo Petrol ZXI,Kolkata,2010,114703,Petrol,Manual,First,15.6,1196,70.0,5.0,1.8,Ford
Honda Amaze S i-Dtech,Kochi,2014,97439,Diesel,Manual,First,25.8,1498,98.6,5.0,4.41,Honda
Maruti Wagon R LX,Chennai,2006,40000,Petrol,Manual,First,18.9,998,67.1,5.0,2.0,Maruti
Maruti Swift VDI BSIV,Hyderabad,2014,81609,Diesel,Manual,First,17.8,1248,113.13736355859707,5.0,5.55,Maruti
Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,Diesel,Automatic,First,13.0,2987,258.0,5.0,31.75,Mercedes-Benz
Audi A6 2011-2015 35,Bangalore,2015,37500,Diesel,Automatic,First,17.68,1968,174.33,5.0,32.0,Audi
Mercedes-Benz S Class 2005,Hyderabad,2010,37000,Diesel,Automatic,First,13.5,2987,282.0,5.0,21.0,Mercedes-Benz
Maruti Swift Dzire LDi,Ahmedabad,2010,83000,Diesel,Manual,First,19.3,1248,73.9,5.0,2.75,Maruti
Toyota Corolla H2,Coimbatore,2005,79012,Petrol,Manual,First,13.4,1794,125.0,5.0,2.64,Toyota
Mahindra Scorpio S10 7,Kochi,2018,27395,Diesel,Manual,First,15.4,2179,120.0,7.0,14.19,Mahindra
Maruti Wagon R VXI,Jaipur,2017,35362,Petrol,Manual,First,22.5,998,67.04,5.0,3.85,Maruti
Toyota Fortuner 4x2 Manual,Delhi,2014,117000,Diesel,Manual,First,13.0,2982,168.5,7.0,15.5,Toyota
Maruti Zen Estilo 1.1,Mumbai,2010,23000,Petrol,Manual,First,18.2,1061,64.0,5.0,1.9,Maruti
Tata Nano CX,Kochi,2014,59508,Petrol,Manual,First,25.4,624,37.48,4.0,1.26,Tata
Hyundai i20 Magna,Chennai,2009,69000,Petrol,Manual,Second,18.5,1197,80.0,5.0,2.4,Hyundai
BMW 3 Series 320d,Bangalore,2010,58000,Diesel,Automatic,First,22.69,1995,190.0,5.0,11.5,BMW
Mahindra XUV500 W6 2WD,Jaipur,2014,88511,Diesel,Manual,First,16.0,2179,140.0,7.0,8.25,Mahindra
Volkswagen Vento IPL II,Pune,2011,66000,Petrol,Manual,First,15.8,1598,105.0,5.0,2.75,Volkswagen
Skoda Fabia 1.2 MPI,Delhi,2009,65000,Petrol,Manual,Second,17.5,1198,70.0,5.0,1.4,Skoda
Tata Nano Twist XT,Coimbatore,2015,30676,Petrol,Manual,First,25.4,624,37.5,4.0,2.9,Tata
Ford Figo Diesel EXI,Chennai,2011,76000,Diesel,Manual,First,20.0,1399,68.0,5.0,2.4,Ford
Volkswagen Vento IPL II,Pune,2013,23627,Petrol,Automatic,First,14.8,1598,105.0,5.0,4.75,Volkswagen
Land Rover Range Rover,Kochi,2018,52827,Diesel,Automatic,First,12.7,2179,187.7,5.0,44.76,Land
Honda City i DTEC,Kochi,2015,64465,Diesel,Manual,First,26.0,1498,98.6,5.0,6.22,Honda
Renault KWID Climber 1.0,Chennai,2018,14000,Petrol,Automatic,First,22.5,999,67.0,5.0,4.5,Renault
Hyundai Grand i10 Asta,Mumbai,2015,26000,Petrol,Manual,First,18.9,1197,82.0,5.0,4.25,Hyundai
Chevrolet Cruze LTZ AT,Hyderabad,2011,78203,Diesel,Automatic,First,18.1,1991,147.9,4.0,5.5,Chevrolet
Hyundai i20 1.4 Asta,Mumbai,2017,27000,Diesel,Manual,First,22.54,1396,88.73,5.0,6.95,Hyundai
Maruti Alto K10 VXI,Coimbatore,2018,31919,Petrol,Automatic,First,24.07,998,67.1,5.0,4.56,Maruti
Hyundai Creta 1.6 SX,Coimbatore,2016,47392,Diesel,Manual,First,20.5,1582,126.2,5.0,13.82,Hyundai
Honda Amaze VX i-Vtech,Mumbai,2016,17362,Petrol,Manual,First,18.0,1198,86.7,5.0,5.65,Honda
Hyundai i20 Active 1.4,Kochi,2016,49716,Diesel,Manual,First,21.19,1396,88.73,5.0,6.2,Hyundai
Maruti Celerio VXI,Delhi,2014,48000,Petrol,Manual,First,23.1,998,67.04,5.0,3.25,Maruti
Audi A4 2.0 TDI,Kolkata,2009,46000,Diesel,Automatic,First,16.55,1968,147.51,5.0,8.5,Audi
Hyundai Verna 1.4 CRDi,Bangalore,2016,79000,Diesel,Manual,First,24.8,1396,88.7,5.0,7.25,Hyundai
